0.33355897827380265,0.5065164280938759,0.6947176938094648
0.23493869613634777,0.6506349318891875,0.0640264696355346
0.4463321516444785,0.30814497995837353,0.29819320081515976
0.23690870632396166,0.19625693341568895,0.2980754117019677
0.26871934807781517,0.5237271279353113,0.038800429862268615
0.7122610131727349,0.9894509422678612,0.7341934707211524
0.5232026491697259,0.26903554835755705,0.6908674762776412
0.9959144871555319,0.39835119280857034,0.1808464546690911
0.539010374744977,0.4903012635126165,0.19248121832710385
0.4068397032447084,0.9367200490674439,0.3797361299992146
0.3207894011008452,0.0537741628756061,0.24866245042179602
0.6162692479548748,0.21682551781775383,0.7522405875749634
0.5953360082173964,0.20392407452889216,0.6896879127439552
0.30894647464714997,0.8925827896440923,0.47996689151843275
0.1147847175740715,0.10795300267735097,0.984870630892055
0.5881202467901414,0.2720110052212872,0.8996240601103329
0.9749163135771219,0.9432401588322223,0.31541476732862983
0.09331397497589666,0.16978683557774232,0.5305894632835508
0.28665311674993976,0.8453560326097829,0.20550987362309314
0.7585941405382606,0.4313818165390224,0.8163137290705442
0.36310615090937426,0.8937429691928704,0.5461911270965125
0.3255634374129468,0.9393136062397884,0.4281937676520515
0.8487483690559832,0.8639690827698168,0.4203760603883906
0.22354408349885269,0.43408394168014675,0.9241180337167947
0.22621733868790206,0.6081495930856691,0.43955199075062956
0.9277189972867415,0.31755656556917145,0.3941323012265774
0.5783253794114762,0.2729608813787239,0.8066036472890141
0.3511034893060416,0.9074853965265333,0.6179646985225333
0.9517588177642571,0.38569398716069725,0.0676608341953977
0.142886994111886,0.03573490640384125,0.8776157289828768
0.41605215304275145,0.3088713236941656,0.345172511837329
0.6073729353680888,0.2618381236467182,0.20074679435024945
0.4651431889772264,0.7984480967143757,0.4548944240054238
0.5937849860952664,0.5365647058488476,0.3642026087611079
0.7424996114490838,0.47076477867032307,0.4013123422144047
0.7046716421035972,0.6964334498937501,0.19075726393817338
0.32069876193216307,0.6701130021884063,0.023642005604638472
0.7195960253077582,0.8599117855600027,0.18765312736681894
0.9312668133949704,0.3396309722573023,0.7557471490261904
0.3291165532398068,0.39013186599480476,0.3217654985626748
0.9069416849460574,0.6928252581405305,0.1363731775417183
0.054021537971793876,0.2800842747006691,0.6893512179510062
0.5105741008203051,0.711121645333805,0.1845356893542427
0.008073059554424722,0.029644287730151708,0.28999426409139284
0.6259641082480847,0.7929172028793978,0.5441679774505148
0.08257900793377049,0.5909402701304898,0.7223731246922207
0.12035495535932439,0.3246874288069199,0.5409366246314857
0.6982428276882375,0.7193772882614033,0.15007555987115562
0.029563192224585588,0.7341619602994351,0.6925658844933618
0.0397321180813901,0.8508868457652405,0.8544930471269652
0.6840246156162821,0.13523686506554444,0.5847052550203655
0.37766622621714063,0.15012441350225236,0.8332790417055913
0.8042741587971141,0.535170382602447,0.020868735042042452
0.425009078304047,0.6147574253060686,0.8625710467061896
0.35464510540496086,0.25674132096128366,0.6557052150179365
0.7431488353075282,0.3078626629019472,0.8330537326380669
0.7711300587317784,0.5937679202932589,0.09546950317121405
0.2872279693160149,0.789698708418139,0.7142193642891319
0.7017074035825379,0.7639412731919721,0.21423333554737956
0.4261911923441115,0.3913912136971216,0.881303314076135
0.6329422889307073,0.3471376566279729,0.952438677279315
0.12075320697887526,0.16698759852026557,0.35929632237014997
0.49891939655414874,0.692366027483067,0.3497633530959803
0.45251492646735625,0.7285552740007772,0.5068231744974254
0.4995054667179264,0.8761935192933241,0.8028284745473757
0.04271645047699457,0.9960071861133448,0.38027025876945597
0.6082078491785146,0.038519091166417496,0.21809721713034325
0.32207450911971147,0.11581751095616499,0.09708831779139349
0.7729591901965958,0.15177818450753566,0.753751537374894
0.5892738230704471,0.46976929980681437,0.7065627659858624
0.02922791471367092,0.27286386016399344,0.7586121576503186
0.11134975151120496,0.7691832922813675,0.2603340165064678
0.8830072016082902,0.7843981666914841,0.07767149422688147
0.4020830049847537,0.5146491372297617,0.39889941829944275
0.016914991207172214,0.1907396809270896,0.5697647859572499
0.8878153638811872,0.20616847335466515,0.3944399939759804
0.7166660683659314,0.25110148557687717,0.7888998429441239
0.7262112569095847,0.6666336770118761,0.4748548744485186
0.9566520046468183,0.2639783017681123,0.1582507267044655
0.612173094217666,0.48933901120956214,0.755079672241733
0.5074083029021481,0.1876007048184718,0.8351366627567041
0.9445612557307563,0.16584717196872112,0.32672552926836906
0.44474075621091136,0.5829925452392883,0.2681063140951201
0.6713890419056361,0.06153522473088624,0.9126062587381769
0.28191169017610584,0.4934723929067071,0.5345067547866647
0.5997127842450491,0.4594618109951907,0.31010474113033215
0.8328192698557211,0.9616378934340646,0.7558458054221542
0.745218235835843,0.24121004011857883,0.843983266860578
0.23910610348676253,0.43983625006168836,0.8230077581976323
0.02220305647651566,0.41278863288668677,0.6199806274081703
0.8802139954590251,0.3128714656932474,0.6451571691991798
0.8476008494735277,0.5962571334598328,0.031620357132338794
0.7375766608725591,0.22751868274752862,0.00985828993863036
0.8076444140929624,0.7003394268952801,0.5147749490477802
0.7816008195302173,0.4609569332225303,0.8217222705909513
0.792881221980311,0.44516361593524745,0.9088316837346901
0.17054919056668694,0.200552458598533,0.8684928949055088
0.3226725668023973,0.9007449010546635,0.880966803271598
0.34024989400175976,0.7278360662805718,0.38169588899239426
0.8701963576739917,0.3679040528683215,0.09966152359247538
